@relation 'base6-191018-weka-weka.filters.unsupervised.attribute.Remove-R1-6,8,14-20'

@attribute nedge numeric
@attribute fval numeric
@attribute walklen numeric
@attribute hillclimb numeric
@attribute balswap numeric
@attribute improve1 numeric
@attribute drBool {FALSE,TRUE}

@data
1190,27.608337,1,1,0,1,FALSE
1200,27.964819,1,1,0,1,FALSE
1192,27.357487,4,1,0,0,FALSE
1189,27.0257,4,1,0,0,FALSE
1207,26.897663,4,1,0,0,FALSE
1185,26.955723,4,1,0,0,FALSE
1171,48.244797,4,1,0,0,FALSE
1128,26.028843,4,1,0,0,FALSE
1164,26.511379,4,1,0,0,FALSE
1169,25.672943,4,1,0,0,FALSE
1176,24.013138,4,1,0,0,FALSE
1159,46.484364,4,1,0,0,FALSE
1189,47.776623,4,1,0,0,FALSE
1148,46.469807,4,1,0,0,FALSE
1162,25.650694,4,1,0,0,FALSE
1178,26.660089,4,1,0,0,FALSE
1180,48.295639,4,1,0,0,FALSE
1169,26.40316,4,1,0,0,FALSE
1169,25.704548,4,1,0,0,FALSE
1144,24.380501,4,1,0,0,FALSE
1184,49.046333,4,1,0,0,FALSE
1159,26.052254,4,1,0,0,FALSE
1165,46.738979,2,1,1,0,FALSE
1139,24.659943,2,1,1,0,FALSE
1150,48.096397,2,1,1,0,FALSE
1138,24.258049,2,1,1,0,TRUE
1187,24.510391,2,1,1,0,FALSE
1174,25.845028,2,1,1,0,FALSE
1170,25.560253,2,1,1,0,TRUE
1160,26.055046,2,1,1,0,TRUE
1188,23.189457,2,1,1,0,TRUE
1205,25.08643,2,1,1,0,TRUE
1182,50.657463,2,1,1,0,TRUE
1171,48.367805,2,1,1,0,FALSE
1173,47.091801,2,1,1,0,FALSE
1177,47.355061,2,1,1,0,FALSE
1167,26.680801,2,1,1,0,TRUE
1171,26.798256,2,1,1,0,TRUE
1176,26.171204,2,1,1,0,FALSE
1182,26.240887,2,1,1,0,FALSE
1167,26.510296,2,1,1,0,FALSE
1148,25.734509,2,1,1,0,TRUE
1166,26.353172,2,1,0,1,FALSE
1164,24.525539,2,1,0,1,FALSE
1185,27.282669,2,1,0,1,FALSE
1184,26.252037,2,1,0,1,FALSE
1199,27.839638,2,1,0,1,FALSE
1196,48.983177,2,1,0,1,FALSE
1223,27.751175,2,1,0,1,FALSE
1157,24.766998,2,1,0,1,FALSE
1158,25.275961,2,1,0,1,FALSE
1184,49.015095,2,1,0,1,FALSE
1162,27.007919,2,1,0,1,FALSE
1165,24.53495,2,1,0,1,FALSE
1197,27.39505,2,1,0,1,FALSE
1175,26.83075,2,1,0,1,FALSE
1195,27.644428,2,1,0,1,FALSE
1175,47.731567,2,1,0,1,FALSE
1164,25.952618,2,1,0,1,FALSE
1165,47.747559,2,1,0,1,FALSE
1209,27.388252,2,1,0,1,FALSE
1204,25.698822,2,1,0,1,FALSE
1189,25.807178,4,1,0,1,FALSE
1167,25.035421,4,1,0,1,FALSE
1143,47.360306,4,1,0,1,FALSE
1179,48.347538,4,1,0,1,FALSE
1163,47.372704,4,1,0,1,FALSE
1181,26.860306,4,1,0,1,FALSE
1159,25.661068,4,1,0,1,FALSE
1190,26.71402,4,1,0,1,FALSE
1200,27.746792,4,1,0,1,FALSE
1199,28.142721,4,1,0,1,FALSE
1209,25.789749,4,1,0,1,FALSE
1181,50.754532,4,1,0,1,FALSE
1174,26.175468,4,1,0,1,FALSE
1192,26.46891,4,1,0,1,FALSE
1199,48.320389,4,1,0,1,FALSE
1180,27.193867,4,1,0,1,FALSE
1182,25.430025,4,1,0,1,FALSE
1212,26.49728,4,1,0,1,FALSE
1171,24.453907,4,1,0,1,FALSE
1179,27.054104,4,1,0,1,FALSE
1188,48.468697,2,1,0,0,FALSE
1166,23.935562,2,1,0,0,FALSE
1192,27.616512,2,1,0,0,FALSE
1159,25.838387,2,1,0,0,FALSE
1192,49.802078,2,1,0,0,FALSE
1154,25.533495,2,1,0,0,FALSE
1189,25.740456,2,1,0,0,FALSE
1178,25.034073,2,1,0,0,FALSE
1161,24.901436,2,1,0,0,FALSE
1201,26.816021,2,1,0,0,FALSE
1207,26.578182,2,1,0,0,FALSE
1193,48.859035,2,1,0,0,FALSE
1159,24.813915,2,1,0,0,FALSE
1153,25.275055,2,1,0,0,FALSE
1159,25.346321,2,1,0,0,FALSE
1186,48.055748,2,1,0,0,FALSE
1171,47.29924,2,1,0,0,FALSE
1162,25.718533,2,1,0,0,FALSE
1152,26.066227,2,1,0,0,FALSE
1198,26.642555,2,1,0,0,FALSE
1176,26.375031,1,1,1,1,TRUE
1195,50.159115,1,1,1,1,TRUE
1145,22.963692,1,1,1,1,TRUE
1192,25.613104,1,1,1,1,FALSE
1164,48.200951,1,1,1,1,TRUE
1200,27.961567,1,1,1,1,FALSE
1217,28.529772,1,1,1,1,TRUE
1187,47.793545,1,1,1,1,TRUE
1141,47.970501,1,1,1,1,TRUE
1160,26.46595,1,1,1,1,TRUE
1144,25.540724,1,1,1,1,TRUE
1175,27.954624,1,1,1,1,TRUE
1199,27.415443,1,1,1,1,TRUE
1159,23.778797,1,1,1,1,TRUE
1197,48.564667,1,1,1,1,TRUE
1199,26.12101,1,1,1,1,FALSE
1176,49.038967,1,1,1,1,TRUE
1147,48.846786,1,1,1,1,TRUE
1188,27.486795,1,1,1,1,TRUE
1182,47.445671,1,1,1,1,TRUE
1201,48.028046,4,1,1,1,TRUE
1194,27.553715,4,1,1,1,TRUE
1162,47.392662,4,1,1,1,TRUE
1192,25.560795,4,1,1,1,TRUE
1180,49.185436,4,1,1,1,TRUE
1155,47.739479,4,1,1,1,TRUE
1188,27.039692,4,1,1,1,TRUE
1136,24.988472,4,1,1,1,TRUE
1149,45.995853,4,1,1,1,TRUE
1140,24.844997,4,1,1,1,FALSE
1174,46.734253,4,1,1,1,TRUE
1179,49.919647,4,1,1,1,TRUE
1203,27.777817,4,1,1,1,TRUE
1192,47.640419,4,1,1,1,FALSE
1166,25.257675,4,1,1,1,TRUE
1202,26.866791,4,1,1,1,TRUE
1168,26.960144,4,1,1,1,TRUE
1215,25.770916,4,1,1,1,TRUE
1183,25.605904,4,1,1,1,FALSE
1206,49.947849,4,1,1,1,TRUE
1173,26.271896,4,1,1,0,FALSE
1195,26.048157,4,1,1,0,TRUE
1197,25.739262,4,1,1,0,TRUE
1181,27.247456,4,1,1,0,FALSE
1184,27.320448,4,1,1,0,TRUE
1161,25.971191,4,1,1,0,FALSE
1162,26.308857,4,1,1,0,FALSE
1154,48.505058,4,1,1,0,TRUE
1185,48.503956,4,1,1,0,TRUE
1175,24.808296,4,1,1,0,TRUE
1175,23.9758,4,1,1,0,TRUE
1183,25.912346,4,1,1,0,TRUE
1153,48.996193,4,1,1,0,TRUE
1133,25.371765,4,1,1,0,TRUE
1178,47.466873,4,1,1,0,TRUE
1139,24.666636,4,1,1,0,FALSE
1141,24.976107,4,1,1,0,FALSE
1194,26.758606,4,1,1,0,TRUE
1208,25.800186,4,1,1,0,TRUE
1187,48.168655,4,1,1,0,TRUE
1161,47.994705,1,1,1,0,TRUE
1222,25.105888,1,1,1,0,TRUE
1215,28.533331,1,1,1,0,TRUE
1188,27.410025,1,1,1,0,FALSE
1198,27.229816,1,1,1,0,TRUE
1213,50.168018,1,1,1,0,TRUE
1158,26.245386,1,1,1,0,TRUE
1156,26.132309,1,1,1,0,TRUE
1192,48.812622,1,1,1,0,FALSE
1157,49.040207,1,1,1,0,FALSE
1199,26.781326,1,1,1,0,TRUE
1202,50.016022,1,1,1,0,TRUE
1189,24.111689,1,1,1,0,FALSE
1194,27.262459,1,1,1,0,FALSE
1158,24.833546,1,1,1,0,FALSE
1172,50.722931,1,1,1,0,FALSE
1176,48.934128,1,1,1,0,TRUE
1187,48.006886,1,1,1,0,FALSE
1184,26.546883,1,1,1,0,TRUE
1199,26.469952,1,1,1,0,FALSE
1188,49.953072,1,1,0,0,FALSE
1164,24.915207,1,1,0,0,FALSE
1190,27.879143,1,1,0,0,FALSE
1180,48.143745,1,1,0,0,TRUE
1177,48.363655,1,1,0,0,FALSE
1194,26.477066,1,1,0,0,FALSE
1182,27.148533,1,1,0,0,FALSE
1160,24.707008,1,1,0,0,FALSE
1161,48.324516,1,1,0,0,FALSE
1210,26.677868,1,1,0,0,FALSE
1193,25.291336,1,1,0,0,FALSE
1150,24.772306,1,1,0,0,FALSE
1166,47.465294,1,1,0,0,FALSE
1212,26.787788,1,1,0,0,FALSE
1180,48.365791,1,1,0,0,FALSE
1175,26.394432,1,1,0,0,FALSE
1152,47.341103,1,1,0,0,FALSE
1162,27.195869,1,1,0,0,FALSE
1176,46.660145,1,1,0,0,FALSE
1175,24.841583,1,1,0,0,FALSE
